표준코드,제품코드,제품명,규격,단위,상한금액,업체명,주성분코드,주성분명,투여,분류
8806503007889,650300780,소부날캡슐200mg(소브레롤)_(0.2g/1캡슐),1,캡슐,70,진양제약(주),228202ACH,sobrerol   0.2g,내복,222
8806503008855,650300880,씨록신정250밀리그램(시프로플록사신염산염수화물)_(0.291g/1정),1,정,444,진양제약(주),134103ATB,ciprofloxacin hydrochloride (as ciprofloxacin   0.25g),내복,629
8806503009241,650300920,아엔탈정(아세클로페낙)_(0.1g/1정),1,정,160,진양제약(주),100901ATB,aceclofenac   0.1g,내복,114
8806503009555,650300950,액토그린정(피오글리타존염산염)_(16.53mg/1정),1,정,647,진양제약(주),431901ATB,pioglitazone hydrochloride (as pioglitazone   15mg),내복,396
8806503010025,650301000,엔티스캡슐(포도엽엑스)_(0.18g/1캡슐),1,캡슐,252,진양제약(주),495401ACH,vitis vinifera leaf ext.   0.18g,내복,219
8806503010254,650301020,엘부날캡슐(에르도스테인)_(0.3g/1캡슐),1,캡슐,196,진양제약(주),153101ACH,erdosteine   0.3g,내복,222
8806503010315,650301031,오구맥듀오건조시럽(아목시실린.클라불란산칼륨(7:1))_(50mL),50(1),mL/병,69,진양제약(주),535000ASY,amoxicillin   2g(40mg/mL),내복,618
8806503010438,650301040,오구맥정625밀리그램[아목시실린.클라불란산칼륨(4:1)]_(1정),1,정,483,진양제약(주),310700ATB,amoxicillin   0.5g,내복,618
8806503010858,650301080,옥티란정40밀리그램(옥틸로늄브롬화물)_(40mg/1정),1,정,173,진양제약(주),203802ATB,octylonium bromide   40mg,내복,123
8806503011336,650301130,조바틴정20밀리그램(심바스타틴)_(20mg/1정),1,정,670,진양제약(주),227801ATB,simvastatin   20mg,내복,218
8806503011428,650301142,지나시드건조시럽(아시클로버)_(2.4g/30mL),30(1),mL/병,244,진양제약(주),102940ASY,acyclovir   2.4g(80mg/mL),내복,629
8806503011435,650301143,지나시드건조시럽(아시클로버)_(12g/150mL),150(1),mL/병,244,진양제약(주),102942ASY,acyclovir   12g(80mg/mL),내복,629
8806503011930,650301190,리노드린서방캡슐_(1캡슐),1,캡슐,262,진양제약(주),260100ACR,ebastine   10mg,내복,141
8806503012746,650301270,진양아시클로버정400mg(아시클로버)_(0.4g/1정),1,정,876,진양제약(주),102907ATB,acyclovir   0.4g,내복,629
8806503012944,650301290,진양에페리손정(에페리손염산염)_(50mg/1정),1,정,98,진양제약(주),152301ATB,eperisone hydrochloride   50mg,내복,122
8806503013132,650301310,진프라그정(사르포그렐레이트염산염)_(0.1g/1정),1,정,514,진양제약(주),226101ATB,sarpogrelate hydrochloride   0.1g,내복,339
8806503013446,650301340,카자탄정(로사르탄칼륨)_(50mg/1정),1,정,488,진양제약(주),185701ATB,losartan potassium (as losartan   45.8mg),내복,214
8806503014658,650301460,크리빅스정(클로피도그렐황산수소염)_(97.875mg/1정),1,정,1164,진양제약(주),136901ATB,clopidogrel bisulfate (as clopidogrel   75mg),내복,218
8806503015518,650301550,팜비신정(팜시클로비르)_(0.25g/1정),1,정,3270,진양제약(주),157201ATB,famciclovir   0.25g,내복,629
8806503016539,650301520,트리마정200밀리그램(트리메부틴말레산염)_(0.2g/1정),1,정,99,진양제약(주),244302ATB,trimebutine maleate   0.2g,내복,239
8806503017130,650301710,도라셋정_(1정),1,정,162,진양제약(주),513000ATB,acetaminophen   0.325g,내복,114
8806503017536,650301750,듀로바정20밀리그램(레플루노미드)_(20mg/1정),1,정,1940,진양제약(주),434602ATB,leflunomide   20mg,내복,142
8806503017727,650301770,듀로바정10밀리그램(레플루노미드)_(10mg/1정),1,정,1551,진양제약(주),434601ATB,leflunomide   10mg,내복,142
8806503026736,650302670,로수바틴정10밀리그램(로수바스타틴칼슘)_(10.4mg/1정),1,정,612,진양제약(주),454001ATB,rosuvastatin calcium (as rosuvastatin   10mg),내복,218
8806503026835,650302680,로수바틴정20밀리그램(로수바스타틴칼슘)_(20.8mg/1정),1,정,686,진양제약(주),454002ATB,rosuvastatin calcium (as rosuvastatin   20mg),내복,218
8806503026910,650302690,지노티넬정150밀리그램(리세드론산나트륨일수화물)_(0.1589g/1정),1,정,18743,진양제약(주),442330ATB,risedronate sodium   0.15g,내복,399
8806503027214,650302721,맥시펜시럽(덱시부프로펜)_(6g/500mL),500(1),mL/병,24,진양제약(주),142334ASY,dexibuprofen   6g(12mg/mL),내복,114
8806503027429,650302740,오메탄정20밀리그램(올메사탄메독소밀)_(20mg/1정),1,정,354,진양제약(주),468501ATB,olmesartan medoxomil   20mg,내복,214
8806503027535,650302750,오메탄정10밀리그램(올메사탄메독소밀)_(10mg/1정),1,정,235,진양제약(주),468502ATB,olmesartan medoxomil   10mg,내복,214
8806503027726,650302770,오메탄플러스정20/12.5밀리그램_(1정),1,정,354,진양제약(주),513600ATB,hydrochlorothiazide   12.5mg,내복,214
8806503028044,650302800,미아릴엠정1/250밀리그램_(1정),1,정,112,진양제약(주),474200ATB,glimepiride   1mg,내복,396
8806503028143,650302810,미아릴엠정2/500밀리그램_(1정),1,정,167,진양제약(주),474300ATB,glimepiride   2mg,내복,396
8806503028426,650302840,프리가바캡슐150밀리그램(프레가발린)_(0.15g/1캡슐),1,캡슐,648,진양제약(주),480402ACH,pregabalin   0.15g,내복,119
8806503028525,650302850,프리가바캡슐75밀리그램(프레가발린)_(75mg/1캡슐),1,캡슐,497,진양제약(주),480401ACH,pregabalin   75mg,내복,119
8806503029829,650302981,히알론주(히알루론산나트륨)(프리필드)_(20mg/2mL),2,mL/관,15299,진양제약(주),530045BIJ,sodium hyaluronate   20mg(10mg/mL),주사,399
8806503030122,650303010,아토란정20밀리그램(아토르바스타틴칼슘수화물)_(21.7mg/1정),1,정,712,진양제약(주),111502ATB,atorvastatin calcium (as atorvastatin   20mg),내복,218
8806503030221,650303020,아토란정10밀리그램(아토르바스타틴칼슘수화물)_(10.85mg/1정),1,정,663,진양제약(주),111501ATB,atorvastatin calcium (as atorvastatin   10mg),내복,218
8806503030313,650303030,암발탄정5/80밀리그램_(1정),1,정,805,진양제약(주),492900ATB,amlodipine besylate (as amlodipine   5mg),내복,214
8806503030412,650303040,암발탄정5/160밀리그램_(1정),1,정,988,진양제약(주),492800ATB,amlodipine besylate (as amlodipine   5mg),내복,214
8806503030627,650303060,라푸진정(라푸티딘)_(10mg/1정),1,정,132,진양제약(주),489302ATB,lafutidine   10mg,내복,232
8806503030719,650303071,반드론주(이반드론산나트륨일수화물)_(3.375mg/3mL),3,mL/관,54246,진양제약(주),480330BIJ,ibandronic acid monosodium salt monohydrate (as ibandronic acid   3mg(1mg/mL)),주사,399
8806503031112,650303110,진양엔테카비르정0.5밀리그램(엔테카비르)_(0.53mg/1정),1,정,3082,진양제약(주),487202ATB,entecavir   0.5mg,내복,391
8806503031211,650303120,진양엔테카비르정1.0밀리그램(엔테카비르)_(1.06mg/1정),1,정,3479,진양제약(주),487203ATB,entecavir   1mg,내복,391
8806503031532,650303150,암발탄정10/160밀리그램_(1정),1,정,1128,진양제약(주),495800ATB,amlodipine besylate (as amlodipine   10mg),내복,214
8806503031730,650303170,도라셋세미정_(1정),1,정,107,진양제약(주),480600ATB,acetaminophen   0.1625g,내복,114
8806503031938,650303190,로펜정60밀리그램(록소프로펜나트륨수화물)_(68.1mg/1정),1,정,106,진양제약(주),186101ATB,loxoprofen sodium hydrate (as loxoprofen sodium   60mg),내복,114
8806503032027,650303200,유코졸캡슐50밀리그램(플루코나졸)_(50mg/1캡슐),1,캡슐,1516,진양제약(주),159903ACH,fluconazole   50mg,내복,629
8806503032119,650303210,아세콜연질캡슐(콜린알포세레이트)_(0.4g/1캡슐),1,캡슐,445,진양제약(주),138101ACS,choline alfoscerate   0.4g,내복,119
8806503032218,650303220,에스졸정20밀리그램(에스오메프라졸마그네슘삼수화물)_(22.3mg/1정),1,정,707,진양제약(주),367201ATB,esomeprazole magnesium (as esomeprazole   20mg),내복,232
8806503032317,650303230,에스졸정40밀리그램(에스오메프라졸마그네슘삼수화물)_(44.5mg/1정),1,정,997,진양제약(주),367202ATB,esomeprazole magnesium (as esomeprazole   40mg),내복,232
8806503032416,650303240,지노드론플러스디정_(1정),1,정,4528,진양제약(주),500200ATB,cholecalciferol concentrated powder (as vitamin D3   5.6KI.U),내복,399
8806503032515,650303250,에스프라정20mg(라베프라졸나트륨)_(20mg/1정),1,정,909,진양제약(주),222202ATE,rabeprazole sodium   20mg,내복,232
8806503032720,650303270,디아세론캡슐50밀리그램(디아세레인)_(50mg/1캡슐),1,캡슐,180,진양제약(주),142802ACH,diacerhein   50mg,내복,399
8806503032836,650303280,쎄브렉스캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐),1,캡슐,521,진양제약(주),347701ACH,celecoxib   0.2g,내복,114
8806503032935,650303290,스틸란정(애엽95%에탄올연조엑스(20→1))_(60mg/1정),1,정,105,진양제약(주),430101ATB,artemisiae argyi folium 95% ethanol ext.(20→1)   60mg,내복,232
8806503033130,650303310,암로잘정5/50밀리그램_(1정),1,정,597,진양제약(주),637400ATB,amlodipine besylate (as amlodipine   5mg),내복,214
8806503033239,650303320,암로잘정5/100밀리그램_(1정),1,정,778,진양제약(주),637600ATB,amlodipine besylate (as amlodipine   5mg),내복,214
8806503033611,650303360,트루스타정40/10밀리그램_(1정),1,정,882,진양제약(주),629900ATB,rosuvastatin calcium (as rosuvastatin   10mg),내복,219
8806503033918,650303390,트루스타정80/10밀리그램_(1정),1,정,1007,진양제약(주),630100ATB,rosuvastatin calcium (as rosuvastatin   10mg),내복,219
8806503034014,650303400,몬테신정10밀리그램(몬테루카스트나트륨)_(10.4mg/1정),1,정,658,진양제약(주),374602ATB,montelukast sodium (as montelukast   10mg),내복,149
8806503034212,650303420,트루스타정80/5밀리그램_(1정),1,정,713,진양제약(주),631700ATB,rosuvastatin calcium (as rosuvastatin   5mg),내복,219
8806503034311,650303430,트루스타정40/5밀리그램_(1정),1,정,588,진양제약(주),631600ATB,rosuvastatin calcium (as rosuvastatin   5mg),내복,219
8806503034526,650303450,바이스타정10/20mg_(1정),1,정,931,진양제약(주),471100ATB,ezetimibe   10mg,내복,218
8806503034625,650303460,바이스타정10/10mg_(1정),1,정,666,진양제약(주),471000ATB,ezetimibe   10mg,내복,218
8806503034731,650303470,레보세진정5밀리그램(레보세티리진염산염)_(5mg/1정),1,정,179,진양제약(주),463601ATB,levocetirizine dihydrochloride   5mg,내복,141
8806503035134,650303510,로수바틴정5밀리그램(로수바스타틴칼슘)_(5.2mg/1정),1,정,346,진양제약(주),454003ATB,rosuvastatin calcium (as rosuvastatin   5mg),내복,218
8806503035325,650303530,유비진캡슐_(1캡슐),1,캡슐,221,진양제약(주),448000ACH,biphenyl dimethyl dicarboxylate   12.5mg,내복,391
8806503035417,650303540,리마틴정(리마프로스트알파덱스)_(0.16667mg/1정),1,정,274,진양제약(주),184101ATB,limaprost α-cyclodextrin (as limaprost   5μg),내복,219
8806503035837,650303580,테미스타정 80/5밀리그램_(1정),1,정,853,진양제약(주),511500ATB,amlodipine besylate (as amlodipine   5mg),내복,214
8806503036032,650303600,테미스타정 40/5밀리그램_(1정),1,정,706,진양제약(주),511600ATB,amlodipine besylate (as amlodipine   5mg),내복,214
8806503036223,650303620,실넥신정_(1정),1,정,471,진양제약(주),506100ATB,cilostazol   0.1g,내복,339
8806503036315,650303630,지노티넬플러스정_(1정),1,정,4556,진양제약(주),511200ATB,cholecalciferol concentrated powder (as cholecalciferol   5.6KI.U),내복,399
8806503036421,650303640,진양에제티미브정_(10mg/1정),1,정,634,진양제약(주),462201ATB,ezetimibe   10mg,내복,218
8806503036520,650303650,이나졸정100밀리그램(이트라코나졸고체분산체)_(0.253g/1정),1,정,776,진양제약(주),179101ATB,itraconazole   0.1g,내복,629
8806503036827,650303680,나토실정(테르비나핀염산염)_(0.140625g/1정),1,정,370,진양제약(주),235747ATB,terbinafine hydrochloride (as terbinafine   0.125g),내복,629
8806503036919,650303690,리피페노정(페노피브레이트)_(0.16g/1정),1,정,303,진양제약(주),194930ATB,fenofibrate(micronized)   0.16g,내복,218
8806503037022,650303700,타리베정(베포타스틴베실산염)_(10mg/1정),1,정,126,진양제약(주),453902ATB,bepotastine besilate   10mg,내복,141
8806503037138,650303710,아세콜정(콜린알포세레이트)_(0.4g/1정),1,정,445,진양제약(주),138101ATB,choline alfoscerate   0.4g,내복,119
8806503037329,650303730,덱시톡정(알티옥트산트로메타민염)_(0.48g/1정),1,정,707,진양제약(주),524901ATB,R-thioctic acid tromethamine   0.48g,내복,399
8806503037411,650303740,오구맥정375밀리그램(아목시실린·클라불란산칼륨(2:1))_(1정),1,정,300,진양제약(주),310600ATB,amoxicillin   0.25g,내복,618
8806503037527,650303750,쎄클래신정250밀리그램(클래리트로마이신)_(0.25g/1정),1,정,735,진양제약(주),134901ATB,clarithromycin   0.25g,내복,619
8806503038623,650303860,테미살탄정40밀리그램(텔미사르탄)_(40mg/1정),1,정,362,진양제약(주),378801ATB,telmisartan   40mg,내복,214
8806503038722,650303870,테미살탄정80밀리그램(텔미사르탄)_(80mg/1정),1,정,487,진양제약(주),378802ATB,telmisartan   80mg,내복,214
8806503038814,650303880,타크로민캡슐1밀리그램(타크로리무스수화물)_(1.02mg/1캡슐),1,캡슐,3015,진양제약(주),234203ACH,tacrolimus hydrate (as tacrolimus   1mg),내복,142
8806503038920,650303890,아엔탈CR정(아세클로페낙)_(0.2g/1정),1,정,352,진양제약(주),100903ATR,aceclofenac   0.2g,내복,114
8806503039125,650303910,"아리아정_(당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화25%에탄올연조엑스(3.5→1), 0.4054g/1정)",1,정,220,진양제약(주),618201ATB,당귀·목과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화 25% ethanol soft ext.(3.5→1)   0.4054g,내복,114
8806503039415,650303941,쎄클래신건조시럽125mg/5mL(클래리트로마이신)_(2.5g/100mL),100(1),mL/병,85,진양제약(주),134935ASY,clarithromycin   2.5g(25mg/mL),내복,619
8806503039514,650303951,쎄클래신건조시럽250mg/5mL(클래리트로마이신)_(3.5g/70mL),70(1),mL/병,127,진양제약(주),134937ASY,clarithromycin   3.5g(50mg/mL),내복,619
8806503039620,650303960,진프라그서방정300밀리그램(사르포그렐레이트염산염)_(0.3g/1정),1,정,858,진양제약(주),226103ATR,sarpogrelate hydrochloride   0.3g,내복,339
8806503039712,650303970,리바스톤캡슐3.0밀리그램(리바스티그민타르타르산염)_(4.8mg/1캡슐),1,캡슐,907,진양제약(주),224503ACH,rivastigmine tartrate (as rivastigmine   3mg),내복,119
8806503039811,650303980,리바스톤캡슐1.5밀리그램(리바스티그민타르타르산염)_(2.4mg/1캡슐),1,캡슐,880,진양제약(주),224501ACH,rivastigmine tartrate (as rivastigmine   1.5mg),내복,119
8806503040237,650304020,소부날에이정_(1정),1,정,79,진양제약(주),443600ATB,acetaminophen   0.3g,내복,229
8806503040329,650304030,프리가바캡슐300밀리그램(프레가발린)_(0.3g/1캡슐),1,캡슐,762,진양제약(주),480403ACH,pregabalin   0.3g,내복,119
8806503040428,650304040,쎄브렉스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐),1,캡슐,347,진양제약(주),347702ACH,celecoxib   0.1g,내복,114
8806503041838,650304180,로수브젯정10/20밀리그램_(1정),1,정,776,진양제약(주),640900ATB,ezetimibe   10mg,내복,218
8806503041937,650304190,로수브젯정10/10밀리그램_(1정),1,정,768,진양제약(주),640800ATB,ezetimibe   10mg,내복,218
8806503042033,650304200,로수브젯정10/5밀리그램_(1정),1,정,550,진양제약(주),640700ATB,ezetimibe   10mg,내복,218
8806503042330,650304230,진토젯정10/40밀리그램_(1정),1,정,1170,진양제약(주),634800ATB,atorvastatin calcium (as atorvastatin   40mg),내복,218
8806503042439,650304240,진토젯정10/20밀리그램_(1정),1,정,808,진양제약(주),633900ATB,atorvastatin calcium (as atorvastatin   20mg),내복,218
8806503042538,650304250,진토젯정10/10밀리그램_(1정),1,정,637,진양제약(주),633800ATB,atorvastatin calcium (as atorvastatin   10mg),내복,218
8806503042712,650304270,에스졸듀오정20/800밀리그램_(1정),1,정,612,진양제약(주),670700ATB,esomeprazole magnesium (as esomeprazole   20mg),내복,232
8806503042811,650304280,리버포딘정(테노포비르디소프록실)_(0.245g/1정),1,정,2207,진양제약(주),664901ATB,tenofovir disoproxil   0.245g,내복,629
8806503042927,650304290,테네그린정(테네리글립틴염산염수화물)_(26mg/1정),1,정,665,진양제약(주),695301ATB,teneligliptin hydrochloride hydrate (as teneligliptin   20mg),내복,396
8806503043016,650304300,테네그린듀오서방정10/750밀리그램_(1정),1,정,334,진양제약(주),708300ATR,metformin hydrochloride   0.75g,내복,396
8806503043115,650304310,테네그린듀오서방정10/500밀리그램_(1정),1,정,334,진양제약(주),708400ATR,metformin hydrochloride   0.5g,내복,396
8806503043214,650304320,테네그린듀오서방정20/1000밀리그램_(1정),1,정,665,진양제약(주),708200ATR,metformin hydrochloride   1g,내복,396
8806503043320,650304330,자누그린정25밀리그램(시타글립틴염산염수화물)_(28.35mg/1정),1,정,200,진양제약(주),694201ATB,sitagliptin hydrochloride hydrate (as sitagliptin   25mg),내복,396
8806503043412,650304340,자누그린듀오정50/500밀리그램_(1정),1,정,371,진양제약(주),705200ATB,metformin hydrochloride   0.5g,내복,396
8806503043528,650304350,자누그린정50밀리그램(시타글립틴염산염수화물)_(56.7mg/1정),1,정,301,진양제약(주),694202ATB,sitagliptin hydrochloride hydrate (as sitagliptin   50mg),내복,396
8806503043627,650304360,자누그린정100밀리그램(시타글립틴염산염수화물)_(0.1134g/1정),1,정,453,진양제약(주),694203ATB,sitagliptin hydrochloride hydrate (as sitagliptin   0.1g),내복,396
8806503043719,650304370,자누그린듀오정50/850밀리그램_(1정),1,정,371,진양제약(주),705300ATB,metformin hydrochloride   0.85g,내복,396
8806503043818,650304380,자누그린듀오정50/1000밀리그램_(1정),1,정,377,진양제약(주),705100ATB,metformin hydrochloride   1g,내복,396
8806503043924,650304390,록시트로정(록시트로마이신)_(0.15g/1정),1,정,505,진양제약(주),225301ATB,roxithromycin   0.15g,내복,614
8806503044532,650304450,다파그린정5밀리그램(다파글리플로진프로판디올수화물)_(6.15mg/1정),1,정,262,진양제약(주),527301ATB,dapagliflozin propanediol hydrate (as dapagliflozin   5mg),내복,396
